Time;Name;Precipitation;PrecipitationType;AirTemperature;LaneTemperature;FreezingTemperature;DewpointTemperature;DepthTemperatureTT1;DepthTemperatureTT3;WindSpeed;WindSpeedMax;WindDirection;Humidity;BarometricPressure;Visibility;StateOfLane;LaneWetness;Salt;Data;PM2.5;PM10;tlenek azotu;tlenki azotu;tlenek węgla;benzen;dwutlenek azotu
2020-10-04 05:00:00;"ENV0353";0;"0.0";287.5568174;288.2632584;273.15;286.9751848;289.8498844;291.4306854;0;0.745182812;"0.0";"96.0";"979.0";"2000.0";"0.0";0;"0.0";2020-10-04 05:00:00;"15.2";"23.9";"17.4";"47.7";"0.3";"0.4";"20.9"
2020-10-04 06:00:00;"ENV0353";0;"0.0";287.1077713;287.8965792;273.15;286.6560253;289.4951061;291.3674969;0;0.653765678;"0.0";"97.0";"979.0";"2000.0";"0.0";0;"0.0";2020-10-04 06:00:00;"16.9";"27.0";"31.1";"82.0";"0.4";"0.5";"34.3"
2020-10-04 08:00:00;"ENV0353";0;"0.0";288.5153793;289.0261292;273.15;286.6399874;289.2095417;291.2122044;0;1.002212167;"0.0";"88.0";"978.0";"2000.0";"0.0";0;"0.0";2020-10-04 08:00:00;"14.2";"23.5";"20.2";"54.2";"0.4";"0.7";"23.2"
2020-10-04 21:00:00;"ENV0353";0;"0.0";289.0664171;290.6103176;273.15;284.4739117;293.0535053;292.8546223;0;0.480394095;"0.0";"74.0";"987.0";"2000.0";"0.0";0;"0.0";2020-10-04 21:00:00;"4.5";"10.5";"0.9";"23.8";"0.3";"0.4";"22.4"
2020-10-04 23:00:00;"ENV0353";0;"0.0";286.4859051;288.977836;273.15;284.1221508;291.6327938;292.7851604;0;0.747415781;"0.0";"85.0";"987.0";"2000.0";"0.0";0;"0.0";2020-10-04 23:00:00;"6.4";"12.4";"42.1";"112.8";"0.5";"0.7";"48.2"
2020-10-05 02:00:00;"ENV0353";0;"0.0";285.9549746;287.5306114;273.15;283.7596096;289.9753918;292.4682545;0;0.52819252;"0.0";"86.0";"987.0";"2000.0";"0.0";0;"0.0";2020-10-05 02:00:00;"4.0";"8.9";"4.6";"32.3";"0.3";"0.2";"25.2"
2020-10-05 03:00:00;"ENV0353";0;"0.0";284.1465973;286.9468187;273.15;283.4945263;289.502644;292.3315166;0;0.528757632;"0.0";"95.0";"987.0";"2000.0";"0.0";0;"0.0";2020-10-05 03:00:00;"5.6";"11.0";"5.7";"41.6";"0.3";"0.3";"32.9"
2020-10-05 04:00:00;"ENV0353";0;"0.0";284.1023659;286.5275129;273.15;283.8605999;289.0294327;292.1850513;0;1.1802175049999999;"0.0";"98.0";"987.0";"2000.0";"0.0";0;"0.0";2020-10-05 04:00:00;"4.4";"9.7";"11.9";"35.4";"0.2";"0.3";"17.2"
2020-10-05 19:00:00;"ENV0353";0;"0.0";291.6808552;291.5623077;273.15;289.8755497;293.1229767;292.0874542;0;1.174924016;"0.0";"89.0";"982.0";"2000.0";"0.0";0;"0.0";2020-10-05 19:00:00;"22.4";"34.0";"17.6";"77.2";"0.5";"";"50.2"
2020-10-06 04:00:00;"ENV0353";0;"0.0";284.2790102;286.3158525;273.15;284.2790112;288.577063;291.7136539;0;0.805746138;"0.0";"100.0";"987.0";"2000.0";"0.0";0;"0.0";2020-10-06 04:00:00;"19.5";"28.2";"28.7";"70.2";"0.5";"0.8";"26.1"
2020-10-06 05:00:00;"ENV0353";0;"0.0";283.8708729;286.2649645;273.15;283.8708729;288.2039436;291.5892071;0;0.67439729;"0.0";"100.0";"986.0";"2000.0";"0.0";0;"0.0";2020-10-06 05:00:00;"20.7";"31.1";"79.7";"151.8";"0.5";"0.9";"29.6"
2020-10-06 07:00:00;"ENV0353";0;"0.0";283.3771862;286.143804;273.15;283.3771862;287.7657227;291.324778;0;0.520020604;"0.0";"100.0";"987.0";"2000.0";"0.0";0;"0.0";2020-10-06 07:00:00;"18.7";"31.1";"91.0";"174.4";"0.8";"1.1";"34.9"
2020-10-07 20:00:00;"ENV0353";0;"0.0";286.2960142;289.8154968;273.15;285.0543579;291.8528103;291.8979229;0;0.482236683;"0.0";"92.0";"988.0";"2000.0";"0.0";0;"0.0";2020-10-07 20:00:00;"18.9";"26.0";"13.7";"64.5";"0.5";"0.7";"43.5"
2020-10-07 22:00:00;"ENV0353";0;"0.0";285.7216972;288.9357628;273.15;284.8591694;290.5977406;291.9166187;0;1.053672075;"0.0";"94.0";"989.0";"2000.0";"0.0";0;"0.0";2020-10-07 22:00:00;"20.7";"27.2";"13.5";"63.8";"0.5";"0.7";"43.2"
2020-10-07 23:00:00;"ENV0353";0;"0.0";285.7687916;288.8329948;273.15;284.7495054;290.2535843;291.8761105;0;0.90290159;"0.0";"93.0";"989.0";"2000.0";"0.0";0;"0.0";2020-10-07 23:00:00;"23.1";"29.5";"6.9";"44.0";"0.4";"0.6";"33.5"
2020-10-08 20:00:00;"ENV0353";0;"0.0";285.876284;288.099707;273.15;285.1005405;288.90811;290.5322193;0;1.058269143;"0.0";"95.0";"995.0";"2000.0";"0.0";0;"0.0";2020-10-08 20:00:00;"33.0";"43.0";"30.5";"89.0";"0.6";"0.9";"42.1"
2020-10-08 21:00:00;"ENV0353";0;"0.0";285.772097;287.8818182;273.15;285.0770782;288.7459396;290.5168232;0;0.460684329;"0.0";"95.0";"995.0";"2000.0";"0.0";0;"0.0";2020-10-08 21:00:00;"36.2";"46.9";"27.2";"78.7";"0.6";"1.0";"37.0"
2020-10-08 22:00:00;"ENV0353";0;"0.0";285.0422558;286.947287;273.15;285.0173468;288.5457281;290.4952625;0;0.618587255;"0.0";"99.0";"995.0";"2000.0";"0.0";0;"0.0";2020-10-08 22:00:00;"39.1";"48.3";"19.4";"60.3";"0.6";"1.3";"30.5"
2020-10-08 23:00:00;"ENV0353";0;"0.0";284.0406164;285.9527229;273.15;284.0406164;288.0597872;290.4613422;0;0.422672331;"0.0";"100.0";"995.0";"2000.0";"0.0";0;"0.0";2020-10-08 23:00:00;"35.5";"44.0";"16.6";"54.7";"0.5";"1.1";"29.2"
2020-10-09 00:00:00;"ENV0353";0;"0.0";283.4606833;285.3868689;273.15;283.4606833;287.572904;290.4171051;0;0.86831671;"0.0";"100.0";"995.0";"2000.0";"0.0";0;"0.0";2020-10-09 00:00:00;"33.9";"41.0";"11.8";"40.7";"0.6";"0.9";"22.5"
2020-10-09 18:00:00;"ENV0353";0;"0.0";288.3038973;290.0900234;273.15;284.4543823;291.7976688;290.3470234;0;0.347774744;"0.0";"77.0";"995.0";"2000.0";"0.0";0;"0.0";2020-10-09 18:00:00;"17.0";"29.4";"109.9";"245.8";"1.0";"1.1";"77.3"
2020-10-09 19:00:00;"ENV0353";0;"0.0";287.1146025;289.1349977;273.15;285.0641979;290.9384884;290.4957756;0;1.536674619;"0.0";"87.0";"996.0";"2000.0";"0.0";0;"0.0";2020-10-09 19:00:00;"32.7";"47.8";"75.4";"173.7";"1.0";"";"58.1"
2020-10-09 21:00:00;"ENV0353";0;"0.0";286.5826582;288.8800558;273.15;285.2920059;290.0940002;290.6387505;0;0.55599457;"0.0";"91.0";"996.0";"2000.0";"0.0";0;"0.0";2020-10-09 21:00:00;"39.2";"51.3";"25.8";"78.9";"0.7";"1.9";"39.2"
2020-10-09 22:00:00;"ENV0353";0;"0.0";285.939463;288.2711586;273.15;285.1929354;289.6649784;290.6520523;0;0.829068005;"0.0";"95.0";"996.0";"2000.0";"0.0";0;"0.0";2020-10-09 22:00:00;"33.2";"43.6";"24.9";"75.2";"0.7";"2.0";"36.9"
2020-10-10 00:00:00;"ENV0353";0;"0.0";284.8657164;286.9584488;273.15;284.531814;288.910047;290.6090683;0;0.486910582;"0.0";"97.0";"995.0";"2000.0";"0.0";0;"0.0";2020-10-10 00:00:00;"27.1";"36.4";"16.7";"56.0";"0.6";"1.2";"30.4"
2020-10-10 01:00:00;"ENV0353";0;"0.0";284.2314829;286.5619406;273.15;284.2298483;288.4510406;290.5629868;0;0.72980237;"0.0";"99.0";"995.0";"2000.0";"0.0";0;"0.0";2020-10-10 01:00:00;"23.9";"32.3";"7.4";"31.1";"0.5";"1.2";"19.7"
2020-10-10 04:00:00;"ENV0353";0;"0.0";283.1653456;285.5315889;273.15;283.1653446;287.4175781;290.3367199;0;0.471004128;"0.0";"100.0";"995.0";"2000.0";"0.0";0;"0.0";2020-10-10 04:00:00;"16.4";"24.0";"5.5";"22.8";"0.4";"0.8";"14.2"
2020-10-10 05:00:00;"ENV0353";0;"0.0";282.7935356;285.3915133;273.15;282.7935356;287.1079897;290.2385544;0;0.366105139;"0.0";"100.0";"995.0";"2000.0";"0.0";0;"0.0";2020-10-10 05:00:00;"16.7";"24.7";"20.3";"46.8";"0.5";"0.8";"15.6"
2020-10-10 06:00:00;"ENV0353";0;"0.0";282.5293488;285.125956;273.15;282.5293478;286.9018921;290.1363358;0;0.327445745;"0.0";"100.0";"994.0";"2000.0";"0.0";0;"0.0";2020-10-10 06:00:00;"16.3";"24.6";"20.9";"46.0";"0.5";"0.8";"13.9"
2020-10-10 07:00:00;"ENV0353";0;"0.0";282.4355892;285.1566986;273.15;282.4355902;286.6868261;290.0341763;0;0.951066911;"0.0";"100.0";"994.0";"2000.0";"0.0";0;"0.0";2020-10-10 07:00:00;"16.0";"24.7";"41.8";"80.1";"0.6";"0.8";"16.0"
2020-10-10 19:00:00;"ENV0353";0;"0.0";287.8128418;290.0964302;273.15;286.838448;291.6432518;290.7413963;0;0.304869592;"0.0";"93.0";"991.0";"2000.0";"0.0";0;"0.0";2020-10-10 19:00:00;"65.2";"80.0";"62.6";"154.6";"1.0";"";"58.5"
2020-10-10 23:00:00;"ENV0353";0;"0.0";286.9156116;288.9971632;273.15;285.9239172;289.8831619;290.8904709;0;0.943844914;"0.0";"93.0";"991.0";"2000.0";"0.0";0;"0.0";2020-10-10 23:00:00;"35.7";"45.2";"10.7";"48.7";"0.7";"1.6";"32.2"
2020-10-11 01:00:00;"ENV0353";0;"0.0";286.7097782;288.6567472;273.15;285.9878038;289.5252346;290.8177799;0;0.662854433;"0.0";"95.0";"991.0";"2000.0";"0.0";0;"0.0";2020-10-11 01:00:00;"33.1";"41.5";"4.9";"31.4";"0.6";"1.3";"23.7"
2020-10-15 18:00:00;"ENV0353";0;"0.0";282.5463299;285.278315;273.15;279.7337584;286.2028841;286.7669291;0;0.610351026;"0.0";"82.0";"989.0";"2000.0";"0.0";0;"0.0";2020-10-15 18:00:00;"26.0";"34.6";"31.4";"90.7";"0.7";"1.4";"42.5"
2020-10-15 19:00:00;"ENV0353";0;"0.0";282.4460472;284.8837008;273.15;279.9440664;285.8537592;286.8230528;0;0.820238113;"0.0";"84.0";"989.0";"2000.0";"0.0";0;"0.0";2020-10-15 19:00:00;"29.9";"39.1";"47.8";"121.3";"0.7";"";"48.0"
2020-10-15 20:00:00;"ENV0353";0;"0.0";281.9398731;284.5761503;273.15;279.9679269;285.5738405;286.8622717;0;0.396050781;"0.0";"87.0";"989.0";"2000.0";"0.0";0;"0.0";2020-10-15 20:00:00;"53.9";"66.9";"86.0";"181.9";"1.1";"2.0";"50.0"
2020-10-15 23:00:00;"ENV0353";0;"0.0";280.7857331;283.2717747;273.15;280.2451753;284.8175692;286.8762659;0;0.517389536;"0.0";"96.0";"989.0";"2000.0";"0.0";0;"0.0";2020-10-15 23:00:00;"93.8";"107.5";"67.4";"134.5";"1.6";"5.8";"31.1"
2020-10-19 18:00:00;"ENV0353";0;"0.0";282.1955189;284.5379175;273.15;2805754;285.4984564;285.998176;0;0.692440093;"0.0";"86.0";"998.0";"2000.0";"0.0";0;"0.0";2020-10-19 18:00:00;"25.4";"33.3";"8.4";"53.3";"0.5";"1.1";"40.5"
2020-10-19 20:00:00;"ENV0353";0;"0.0";281.6877789;283.9774298;273.15;279.9423455;284.8828501;286.0718111;0;0.824706197;"0.0";"88.0";"999.0";"2000.0";"0.0";0;"0.0";2020-10-19 20:00:00;"27.4";"34.3";"7.0";"37.7";"0.5";"1.6";"27.0"
2020-10-24 21:00:00;"ENV0353";0;"0.0";283.1656994;283.980945;273.15;283.1656994;285.8295053;287.4322256;0;0.583938777;"0.0";"100.0";"992.0";"2000.0";"0.0";0;"0.0";2020-10-24 21:00:00;"90.1";"100.8";"28.5";"78.6";"1.2";"4.6";"34.9"
2020-10-24 23:00:00;"ENV0353";0;"0.0";281.0851106;282.9483799;273.15;281.0851091;284.9784683;287.3373045;0;1.052957773;"0.0";"100.0";"992.0";"2000.0";"0.0";0;"0.0";2020-10-24 23:00:00;"68.8";"76.6";"25.1";"61.3";"1.3";"4.4";"22.8"
2020-10-25 00:00:00;"ENV0353";0;"0.0";280.1969832;282.4717421;273.15;280.1969832;284.572616;287.2610716;0;0.713512897;"0.0";"100.0";"992.0";"2000.0";"0.0";0;"0.0";2020-10-25 00:00:00;"60.3";"67.3";"17.0";"45.5";"1.1";"3.9";"19.5"
2020-10-25 06:00:00;"ENV0353";0;"0.0";279.9302248;282.8805813;273.15;279.9302248;283.6298365;286.567305;0;0.930420637;"0.0";"100.0";"991.0";"2000.0";"0.0";0;"0.0";2020-10-25 06:00:00;"27.2";"32.2";"12.9";"30.8";"0.6";"1.4";"11.1"
2020-10-28 00:00:00;"ENV0353";0;"0.0";282.9816689;283.811952;273.15;281.9286484;285.9501032;288.0790571;0;0.739614189;"0.0";"93.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-28 00:00:00;"26.6";"35.1";"5.3";"31.7";"0.5";"1.2";"23.5"
2020-10-28 01:00:00;"ENV0353";0;"0.0";282.5388836;283.3398966;273.15;281.8771376;285.5091032;287.9813742;0;0.590128005;"0.0";"95.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-28 01:00:00;"25.1";"34.0";"10.5";"46.1";"0.5";"1.1";"30.0"
2020-10-28 03:00:00;"ENV0353";0;"0.0";281.4442858;282.5758776;273.15;281.4442848;284.7304319;287.7520775;0;0.806604326;"0.0";"100.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-28 03:00:00;"26.3";"34.9";"2.2";"17.5";"0.4";"0.8";"14.3"
2020-10-28 19:00:00;"ENV0353";0;"0.0";283.3178143;285.128631;273.15;283.3178114;287.0603079;287.6792597;0;0.521878064;"0.0";"100.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-28 19:00:00;"69.0";"85.2";"136.5";"254.9";"1.1";"";"45.6"
2020-10-28 20:00:00;"ENV0353";0;"0.0";282.6583447;284.4713425;273.15;282.6583437;286.4990171;287.6922144;0;0.44212687;"0.0";"100.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-28 20:00:00;"81.7";"97.9";"119.8";"220.0";"1.2";"4.0";"36.3"
2020-10-28 21:00:00;"ENV0353";0;"0.0";281.9648251;283.9849075;273.15;281.9648241;285.9870047;287.6691879;0;0.410446882;"0.0";"100.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-28 21:00:00;"89.4";"105.3";"113.9";"211.3";"1.3";"5.0";"36.6"
2020-10-28 22:00:00;"ENV0353";0;"0.0";281.7366528;283.5709414;273.15;281.7366528;285.5433382;287.6178011;0;0.554318488;"0.0";"100.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-28 22:00:00;"100.9";"118.7";"189.5";"329.9";"1.6";"5.2";"39.4"
2020-10-28 23:00:00;"ENV0353";0;"0.0";282.0343622;283.2875828;273.15;282.0343622;285.1536774;287.5480379;0;0.773729324;"0.0";"100.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-28 23:00:00;"118.8";"138.5";"200.3";"342.7";"2.0";"6.7";"35.6"
2020-10-29 00:00:00;"ENV0353";0;"0.0";282.6412815;283.0129675;273.15;282.6412806;284.8355927;287.4607386;0;0.389026612;"0.0";"100.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-29 00:00:00;"67.2";"80.3";"89.0";"175.2";"1.2";"5.5";"38.8"
2020-10-29 02:00:00;"ENV0353";0;"0.0";283.7016024;284.0363077;273.15;283.7016005;284.8351416;287.2605833;0;1.337230444;"0.0";"100.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-29 02:00:00;"44.3";"54.1";"3.1";"27.3";"0.5";"1.4";"22.6"
2020-10-29 03:00:00;"ENV0353";0;"0.0";283.0502638;284.0849833;273.15;283.0502628;284.7516769;287.1641754;0;0.414981723;"0.0";"100.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-29 03:00:00;"42.3";"52.4";"3.6";"25.9";"0.5";"1.4";"20.5"
2020-10-29 05:00:00;"ENV0353";0;"0.0";282.8252806;283.5704969;273.15;282.8252806;284.4029154;287.0037722;0;0.932406783;"0.0";"100.0";"990.0";"2000.0";"0.0";0;"0.0";2020-10-29 05:00:00;"39.3";"48.4";"6.5";"29.5";"0.6";"1.5";"19.7"
2020-10-31 16:00:00;"ENV0353";0;"0.0";282.0826868;285.1032061;273.15;280.0175013;285.9478239;286.0500216;0;1.371284604;"0.0";"86.0";"998.0";"2000.0";"0.0";0;"0.0";2020-10-31 16:00:00;"32.7";"41.6";"10.6";"45.4";"0.5";"0.6";"29.2"
2020-10-31 17:00:00;"ENV0353";0;"0.0";281.3401531;284.1978964;273.15;280.1721663;285.4757523;286.1162771;0;1.06511867;"0.0";"92.0";"998.0";"2000.0";"0.0";0;"0.0";2020-10-31 17:00:00;"52.2";"62.4";"13.3";"57.4";"0.6";"1.0";"37.0"
2020-10-31 18:00:00;"ENV0353";0;"0.0";281.2058605;283.7450298;273.15;2807094;285.0321974;286.1654238;0;0.81645292;"0.0";"92.0";"998.0";"2000.0";"0.0";0;"0.0";2020-10-31 18:00:00;"64.7";"75.9";"21.5";"74.9";"0.7";"1.9";"42.0"
2020-10-31 19:00:00;"ENV0353";0;"0.0";280.740673;282.9079832;273.15;279.9187621;284.6638788;286.1883482;0;0.838435054;"0.0";"94.0";"999.0";"2000.0";"0.0";0;"0.0";2020-10-31 19:00:00;"81.2";"93.9";"32.4";"99.6";"1.0";"";"49.9"
2020-10-31 21:00:00;"ENV0353";0;"0.0";279.786786;282.1979078;273.15;279.713777;283.6440987;286.1596922;0;0.840680957;"0.0";"99.0";"999.0";"2000.0";"0.0";0;"0.0";2020-10-31 21:00:00;"57.1";"67.9";"35.8";"96.6";"0.8";"2.2";"41.8"
2020-10-31 22:00:00;"ENV0353";0;"0.0";279.5189938;282.1773533;273.15;279.5189942;283.4379868;286.1126465;0;0.446443975;"0.0";"100.0";"999.0";"2000.0";"0.0";0;"0.0";2020-10-31 22:00:00;"52.1";"62.1";"28.3";"83.2";"0.8";"1.9";"39.9"
2020-10-31 23:00:00;"ENV0353";0;"0.0";279.6579908;281.786385;273.15;279.4741234;283.2975754;286.0527338;0;0.477776825;"0.0";"98.0";"999.0";"2000.0";"0.0";0;"0.0";2020-10-31 23:00:00;"50.8";"60.4";"16.9";"59.1";"0.7";"1.9";"33.2"
2020-11-01 00:00:00;"ENV0353";0;"0.0";279.3910984;281.8430475;273.15;279.3910984;283.0232252;285.9826874;0;0.372178286;"0.0";"100.0";"999.0";"2000.0";"0.0";0;"0.0";2020-11-01 00:00:00;"50.7";"59.8";"12.4";"54.7";"0.7";"1.6";"35.6"
2020-11-01 01:00:00;"ENV0353";0;"0.0";279.0598253;280.6169204;273.15;279.0598253;282.8404039;285.9097198;0;0.634555399;"0.0";"100.0";"999.0";"2000.0";"0.0";0;"0.0";2020-11-01 01:00:00;"59.9";"69.4";"12.3";"49.5";"0.8";"1.6";"30.6"
2020-11-03 18:00:00;"ENV0353";0;"0.0";287.1488766;286.9375175;273.15;286.2480244;286.4096407;285.8008245;0;0.532687247;"0.0";"94.0";"996.0";"2000.0";"0.0";0;"0.0";2020-11-03 18:00:00;"32.2";"46.2";"57.4";"119.2";"1.1";"2.1";"31.2"
2020-11-03 20:00:00;"ENV0353";0;"0.0";287.366032;287.0188383;273.15;286.8178591;286.4295248;285.9298052;0;0.818703294;"0.0";"96.0";"997.0";"2000.0";"0.0";0;"0.0";2020-11-03 20:00:00;"55.6";"73.1";"97.8";"178.7";"1.4";"3.6";"28.8"
2020-11-05 18:00:00;"ENV0353";0;"0.0";278.4515718;280.8319968;273.15;277.9510416;283.4675936;285.7567924;0;1.044072747;"0.0";"96.0";"1009.0";"2000.0";"0.0";0;"0.0";2020-11-05 18:00:00;"29.6";"38.6";"47.2";"129.1";"0.6";"1.2";"56.7"
2020-11-07 00:00:00;"ENV0353";0;"0.0";280.7632784;282.2273897;273.15;279.8983301;282.6554054;284.4291739;0;1.433152199;"0.0";"94.0";"1007.0";"2000.0";"0.0";0;"0.0";2020-11-07 00:00:00;"17.8";"23.5";"10.7";"39.7";"0.4";"0.7";"23.3"
2020-11-07 05:00:00;"ENV0353";0;"0.0";280.5462302;281.8747591;273.15;280.3841895;282.3640512;284.3577446;0;0.717893839;"0.0";"98.0";"1007.0";"2000.0";"0.0";0;"0.0";2020-11-07 05:00:00;"13.9";"18.4";"1.2";"11.8";"0.3";"0.4";"10.0"
2020-11-07 06:00:00;"ENV0353";0;"0.0";280.5416998;281.9295115;273.15;280.3499154;282.3267387;284.3380226;0;0.525446832;"0.0";"98.0";"1007.0";"2000.0";"0.0";0;"0.0";2020-11-07 06:00:00;"17.7";"23.3";"5.4";"23.0";"0.3";"0.5";"14.8"
2020-11-07 19:00:00;"ENV0353";0;"0.0";279.4557928;280.7561358;273.15;279.4557923;282.6198191;284.5195879;0;0;"0.0";"100.0";"1004.0";"2000.0";"0.0";0;"0.0";2020-11-07 19:00:00;"74.7";"85.7";"8.7";"46.5";"1.0";"";"33.1"
2020-11-07 20:00:00;"ENV0353";0;"0.0";278.6260809;280.190463;273.15;278.6260809;282.1447062;284.5104622;0;0;"0.0";"100.0";"1004.0";"2000.0";"0.0";0;"0.0";2020-11-07 20:00:00;"84.0";"97.9";"81.0";"165.2";"1.4";"4.8";"41.0"
2020-11-07 21:00:00;"ENV0353";0;"0.0";278.2846202;279.7332868;273.15;278.2846202;281.7397598;284.4757828;0;0.473608762;"0.0";"100.0";"1003.0";"2000.0";"0.0";0;"0.0";2020-11-07 21:00:00;"85.4";"99.6";"76.8";"155.5";"1.3";"5.1";"37.8"
2020-11-07 22:00:00;"ENV0353";0;"0.0";278.4056543;279.4330977;273.15;278.4056534;281.377211;284.4227766;0;0;"0.0";"100.0";"1003.0";"2000.0";"0.0";0;"0.0";2020-11-07 22:00:00;"91.1";"109.3";"159.7";"285.0";"2.0";"6.0";"40.1"
2020-11-08 19:00:00;"ENV0353";0;"0.0";279.9183554;281.2735332;273.15;278.5726537;283.4693855;284.6233133;0;0.452432096;"0.0";"91.0";"1001.0";"2000.0";"0.0";0;"0.0";2020-11-08 19:00:00;"47.3";"57.8";"27.8";"95.1";"0.8";"";"52.5"
2020-11-08 22:00:00;"ENV0353";0;"0.0";277.4306692;279.5145425;273.15;277.4303559;281.8424353;284.5760435;0;0.780302703;"0.0";"99.0";"1001.0";"2000.0";"0.0";0;"0.0";2020-11-08 22:00:00;"94.2";"105.9";"13.8";"56.4";"1.4";"4.9";"35.3"
2020-11-09 02:00:00;"ENV0353";0;"0.0";275.0133158;277.7608632;273.15;275.0133158;280.2072853;284.1977228;0;0.420865536;"0.0";"100.0";"1002.0";"2000.0";"0.0";0;"0.0";2020-11-09 02:00:00;"59.8";"68.5";"5.7";"30.3";"0.9";"2.7";"21.6"
2020-11-11 12:00:00;"ENV0353";0;"0.0";278.0132269;281.6588377;273.15;276.6530122;281.6280083;283.0779852;0;1.502299547;"0.0";"90.0";"1004.0";"2000.0";"0.0";0;"0.0";2020-11-11 12:00:00;"19.0";"24.2";"18.7";"48.7";"0.7";"1.7";"20.1"
2020-11-17 21:00:00;"ENV0353";0;"0.0";281.7115511;282.3107313;273.15;280.5123686;282.9317554;283.5561775;0;0.759830892;"0.0";"92.0";"1003.0";"2000.0";"0.0";0;"0.0";2020-11-17 21:00:00;"105.4";"121.7";"40.0";"103.1";"1.4";"5.0";"41.8"
2020-11-18 03:00:00;"ENV0353";0;"0.0";279.8816999;279.9345969;273.15;279.4870347;281.687612;283.5051712;0;0.673447728;"0.0";"97.0";"1004.0";"2000.0";"0.0";0;"0.0";2020-11-18 03:00:00;"63.2";"72.8";"3.7";"29.6";"0.8";"2.9";"23.9"
2020-11-18 08:00:00;"ENV0353";0;"0.0";279.3889135;279.6256494;273.15;278.2915148;280.353176;283.1902536;0;0.912294269;"0.0";"92.0";"1005.0";"2000.0";"0.0";0;"0.0";2020-11-18 08:00:00;"38.1";"49.1";"64.6";"133.4";"0.9";"2.4";"34.4"
2020-11-18 18:00:00;"ENV0353";0;"0.0";281.6093306;282.2282843;273.15;278.4966196;283.8844046;283.8654932;0;1.508396864;"0.0";"80.0";"1004.0";"2000.0";"0.0";0;"0.0";2020-11-18 18:00:00;"52.9";"67.2";"24.0";"103.1";"0.9";"2.1";"66.3"
2020-11-21 01:00:00;"ENV0353";0;"0.0";272.0629761;274.3928004;273.15;271.3726131;277.4065265;282.3800653;0;0.677368522;"0.0";"95.0";"1006.0";"2000.0";"0.0";0;"0.0";2020-11-21 01:00:00;"35.0";"42.9";"3.5";"26.8";"0.5";"0.8";"21.5"
2020-11-21 19:00:00;"ENV0353";0;"0.0";273.1569652;275.1214199;273.15;271.5568258;277.6598724;280.9967293;0;0.47568965;"0.0";"88.0";"1007.0";"2000.0";"0.0";0;"0.0";2020-11-21 19:00:00;"56.7";"67.4";"8.3";"55.9";"0.7";"";"43.2"
2020-11-26 01:00:00;"ENV0353";0;"0.0";272.3888159;272.4987074;273.15;271.4672064;274.8660422;279.5740041;0;0.560943961;"0.0";"93.0";"997.0";"2000.0";"0.0";0;"0.0";2020-11-26 01:00:00;"28.4";"33.4";"3.1";"18.9";"0.5";"0.8";"14.1"
2020-11-26 02:00:00;"ENV0353";0;"0.0";271.404591;272.1539846;273.15;270.9652854;274.5671534;279.4622025;0;0;"0.0";"96.0";"997.0";"2000.0";"0.0";0;"0.0";2020-11-26 02:00:00;"33.2";"39.0";"10.6";"42.7";"0.5";"0.7";"26.5"
2020-11-26 03:00:00;"ENV0353";0;"0.0";270.8053683;271.8492798;273.15;270.6848263;274.2759598;279.3456005;0;0.374687195;"0.0";"99.0";"997.0";"2000.0";"0.0";0;"0.0";2020-11-26 03:00:00;"44.7";"51.5";"33.1";"90.5";"0.8";"1.0";"39.7"
2020-11-26 05:00:00;"ENV0353";0;"0.0";269.6554755;271.3352795;273.15;269.5883378;273.7442234;279.1005916;0;0.697087586;"0.0";"99.0";"997.0";"2000.0";"0.0";0;"0.0";2020-11-26 05:00:00;"60.8";"69.3";"75.5";"151.2";"1.2";"1.5";"35.4"
2020-11-26 06:00:00;"ENV0353";0;"0.0";269.3915478;271.1991548;273.15;269.2907528;273.5138201;278.9787048;0;0.514995754;"0.0";"99.0";"997.0";"2000.0";"0.0";0;"0.0";2020-11-26 06:00:00;"78.7";"89.0";"151.0";"276.7";"1.6";"1.9";"45.2"
2020-11-26 07:00:00;"ENV0353";0;"0.0";269.4833683;271.3300145;273.15;269.3018846;273.3230015;278.8545054;0;0.470380098;"0.0";"98.0";"997.0";"2000.0";"0.0";0;"0.0";2020-11-26 07:00:00;"87.2";"100.5";"287.2";"502.0";"2.0";"2.8";"61.7"
2020-12-04 20:00:00;"ENV0353";0;"0.0";275.3356532;275.8861662;273.15;273.4686721;275.8976804;277.0932719;0;0.819154322;"0.0";"87.0";"984.0";"2000.0";"0.0";0;"0.0";2020-12-04 20:00:00;"54.5";"64.5";"109.5";"219.8";"1.2";"2.5";"52.0"
