Time,Precipitation,PrecipitationType,AirTemperature,LaneTemperature,FreezingTemperature,DewpointTemperature,DepthTemperatureTT1,DepthTemperatureTT3,WindSpeed,WindSpeedMax,WindDirection,Humidity,BarometricPressure,Visibility,StateOfLane,LaneWetness,Salt,PM2.5,PM10,tlenek azotu,tlenki azotu,tlenek węgla,benzen,dwutlenek azotu,PM2.5 6hr_avg,PM2.5 12hr_avg,PM2.5 24hr_avg,H
2020-10-10 04:00:00,0.0,0.0,283.1653456,285.5315889,273.15,283.1653446,287.4175781,290.3367199,0.0,0.471004128,0.0,100.0,995.0,2000.0,0.0,0.0,0.0,16.4,24.0,5.5,22.8,0.4,0.8,14.2,29.05,30.15833333333333,21.287499999999998,4.0
2020-10-10 05:00:00,0.0,0.0,282.7935356,285.3915133,273.15,282.7935356,287.1079897,290.2385544,0.0,0.366105139,0.0,100.0,995.0,2000.0,0.0,0.0,0.0,16.7,24.7,20.3,46.8,0.5,0.8,15.6,26.133333333333336,29.799999999999997,21.337500000000002,5.0
2020-10-10 06:00:00,0.0,0.0,282.5293488,285.125956,273.15,282.5293478,286.9018921,290.1363358,0.0,0.327445745,0.0,100.0,994.0,2000.0,0.0,0.0,0.0,16.3,24.6,20.9,46.0,0.5,0.8,13.9,26.083333333333332,29.266666666666666,21.329166666666662,6.0
2020-10-10 07:00:00,0.0,0.0,282.4355892,285.1566986,273.15,282.4355902,286.6868261,290.0341763,0.0,0.951066911,0.0,100.0,994.0,2000.0,0.0,0.0,0.0,16.0,24.7,41.8,80.1,0.6,0.8,16.0,22.266666666666666,27.875,21.41666666666666,7.0
2020-10-10 23:00:00,0.0,0.0,286.9156116,288.9971632,273.15,285.9239172,289.8831619,290.8904709,0.0,0.943844914,0.0,93.0,991.0,2000.0,0.0,0.0,0.0,35.7,45.2,10.7,48.7,0.7,1.6,32.2,19.400000000000002,26.191666666666663,21.89583333333333,23.0
2020-10-11 01:00:00,0.0,0.0,286.7097782,288.6567472,273.15,285.9878038,289.5252346,290.8177799,0.0,0.662854433,0.0,95.0,991.0,2000.0,0.0,0.0,0.0,33.1,41.5,4.9,31.4,0.6,1.3,23.7,20.833333333333332,25.90833333333333,23.116666666666664,1.0
2020-10-15 18:00:00,0.0,0.0,282.5463299,285.278315,273.15,279.7337584,286.2028841,286.7669291,0.0,0.610351026,0.0,82.0,989.0,2000.0,0.0,0.0,0.0,26.0,34.6,31.4,90.7,0.7,1.4,42.5,22.366666666666664,25.70833333333334,24.329166666666666,18.0
2020-10-15 20:00:00,0.0,0.0,281.9398731,284.5761503,273.15,279.9679269,285.5738405,286.8622717,0.0,0.396050781,0.0,87.0,989.0,2000.0,0.0,0.0,0.0,53.9,66.9,86.0,181.9,1.1,2.0,50.0,23.96666666666667,25.05,25.179166666666664,20.0
2020-10-15 23:00:00,0.0,0.0,280.7857331,283.2717747,273.15,280.2451753,284.8175692,286.8762659,0.0,0.517389536,0.0,96.0,989.0,2000.0,0.0,0.0,0.0,93.8,107.5,67.4,134.5,1.6,5.8,31.1,30.166666666666668,28.125,27.241666666666664,23.0
2020-10-19 18:00:00,0.0,0.0,282.1955189,284.5379175,273.15,2805754.0,285.4984564,285.998176,0.0,0.692440093,0.0,86.0,998.0,2000.0,0.0,0.0,0.0,25.4,33.3,8.4,53.3,0.5,1.1,40.5,43.083333333333336,32.675000000000004,30.337499999999995,18.0
2020-10-19 20:00:00,0.0,0.0,281.6877789,283.9774298,273.15,279.9423455,284.8828501,286.0718111,0.0,0.824706197,0.0,88.0,999.0,2000.0,0.0,0.0,0.0,27.4,34.3,7.0,37.7,0.5,1.6,27.0,44.65,32.025,30.533333333333328,20.0
2020-10-24 21:00:00,0.0,0.0,283.1656994,283.980945,273.15,283.1656994,285.8295053,287.4322256,0.0,0.583938777,0.0,100.0,992.0,2000.0,0.0,0.0,0.0,90.1,100.8,28.5,78.6,1.2,4.6,34.9,43.26666666666667,32.05,30.895833333333325,21.0
2020-10-24 23:00:00,0.0,0.0,281.0851106,282.9483799,273.15,281.0851091,284.9784683,287.3373045,0.0,1.052957773,0.0,100.0,992.0,2000.0,0.0,0.0,0.0,68.8,76.6,25.1,61.3,1.3,4.4,22.8,52.76666666666667,37.56666666666666,33.86249999999999,23.0
2020-10-25 00:00:00,0.0,0.0,280.1969832,282.4717421,273.15,280.1969832,284.572616,287.2610716,0.0,0.713512897,0.0,100.0,992.0,2000.0,0.0,0.0,0.0,60.3,67.3,17.0,45.5,1.1,3.9,19.5,59.900000000000006,41.93333333333333,35.86666666666666,0.0
2020-10-25 06:00:00,0.0,0.0,279.9302248,282.8805813,273.15,279.9302248,283.6298365,286.567305,0.0,0.930420637,0.0,100.0,991.0,2000.0,0.0,0.0,0.0,27.2,32.2,12.9,30.8,0.6,1.4,11.1,60.96666666666667,45.56666666666666,37.416666666666664,6.0
2020-10-28 00:00:00,0.0,0.0,282.9816689,283.811952,273.15,281.9286484,285.9501032,288.0790571,0.0,0.739614189,0.0,93.0,990.0,2000.0,0.0,0.0,0.0,26.6,35.1,5.3,31.7,0.5,1.2,23.5,49.86666666666667,46.475,37.175,0.0
2020-10-28 01:00:00,0.0,0.0,282.5388836,283.3398966,273.15,281.8771376,285.5091032,287.9813742,0.0,0.590128005,0.0,95.0,990.0,2000.0,0.0,0.0,0.0,25.1,34.0,10.5,46.1,0.5,1.1,30.0,50.06666666666667,47.35833333333334,36.775,1.0
2020-10-28 03:00:00,0.0,0.0,281.4442858,282.5758776,273.15,281.4442848,284.7304319,287.7520775,0.0,0.806604326,0.0,100.0,990.0,2000.0,0.0,0.0,0.0,26.3,34.9,2.2,17.5,0.4,0.8,14.3,49.68333333333334,46.475,36.19166666666666,3.0
2020-10-28 20:00:00,0.0,0.0,282.6583447,284.4713425,273.15,282.6583437,286.4990171,287.6922144,0.0,0.44212687,0.0,100.0,990.0,2000.0,0.0,0.0,0.0,81.7,97.9,119.8,220.0,1.2,4.0,36.3,39.05,45.90833333333333,35.80833333333333,20.0
2020-10-28 21:00:00,0.0,0.0,281.9648251,283.9849075,273.15,281.9648241,285.9870047,287.6691879,0.0,0.410446882,0.0,100.0,990.0,2000.0,0.0,0.0,0.0,89.4,105.3,113.9,211.3,1.3,5.0,36.6,41.199999999999996,50.55000000000001,37.8,21.0
2020-10-28 22:00:00,0.0,0.0,281.7366528,283.5709414,273.15,281.7366528,285.5433382,287.6178011,0.0,0.554318488,0.0,100.0,990.0,2000.0,0.0,0.0,0.0,100.9,118.7,189.5,329.9,1.6,5.2,39.4,46.050000000000004,53.50833333333333,40.81666666666666,22.0
2020-10-28 23:00:00,0.0,0.0,282.0343622,283.2875828,273.15,282.0343622,285.1536774,287.5480379,0.0,0.773729324,0.0,100.0,990.0,2000.0,0.0,0.0,0.0,118.8,138.5,200.3,342.7,2.0,6.7,35.6,58.333333333333336,54.1,43.387499999999996,23.0
2020-10-29 00:00:00,0.0,0.0,282.6412815,283.0129675,273.15,282.6412806,284.8355927,287.4607386,0.0,0.389026612,0.0,100.0,990.0,2000.0,0.0,0.0,0.0,67.2,80.3,89.0,175.2,1.2,5.5,38.8,73.7,61.88333333333333,46.95416666666666,0.0
2020-10-29 02:00:00,0.0,0.0,283.7016024,284.0363077,273.15,283.7016005,284.8351416,287.2605833,0.0,1.337230444,0.0,100.0,990.0,2000.0,0.0,0.0,0.0,44.3,54.1,3.1,27.3,0.5,1.4,22.6,80.71666666666667,65.2,48.625,2.0
2020-10-29 03:00:00,0.0,0.0,283.0502638,284.0849833,273.15,283.0502628,284.7516769,287.1641754,0.0,0.414981723,0.0,100.0,990.0,2000.0,0.0,0.0,0.0,42.3,52.4,3.6,25.9,0.5,1.4,20.5,83.71666666666667,61.383333333333326,49.474999999999994,3.0
2020-10-29 05:00:00,0.0,0.0,282.8252806,283.5704969,273.15,282.8252806,284.4029154,287.0037722,0.0,0.932406783,0.0,100.0,990.0,2000.0,0.0,0.0,0.0,39.3,48.4,6.5,29.5,0.6,1.5,19.7,77.15,59.17499999999999,50.55416666666667,5.0
2020-10-31 16:00:00,0.0,0.0,282.0826868,285.1032061,273.15,280.0175013,285.9478239,286.0500216,0.0,1.371284604,0.0,86.0,998.0,2000.0,0.0,0.0,0.0,32.7,41.6,10.6,45.4,0.5,0.6,29.2,68.8,57.42499999999999,51.49583333333333,16.0
2020-10-31 17:00:00,0.0,0.0,281.3401531,284.1978964,273.15,280.1721663,285.4757523,286.1162771,0.0,1.06511867,0.0,92.0,998.0,2000.0,0.0,0.0,0.0,52.2,62.4,13.3,57.4,0.6,1.0,37.0,57.43333333333334,57.883333333333326,52.17916666666667,17.0
2020-10-31 18:00:00,0.0,0.0,281.2058605,283.7450298,273.15,2807094.0,285.0321974,286.1654238,0.0,0.81645292,0.0,92.0,998.0,2000.0,0.0,0.0,0.0,64.7,75.9,21.5,74.9,0.7,1.9,42.0,46.333333333333336,60.01666666666667,53.6875,18.0
2020-10-31 21:00:00,0.0,0.0,279.786786,282.1979078,273.15,279.713777,283.6440987,286.1596922,0.0,0.840680957,0.0,99.0,999.0,2000.0,0.0,0.0,0.0,57.1,67.9,35.8,96.6,0.8,2.2,41.8,45.916666666666664,63.31666666666667,54.895833333333336,21.0
2020-10-31 22:00:00,0.0,0.0,279.5189938,282.1773533,273.15,279.5189942,283.4379868,286.1126465,0.0,0.446443975,0.0,100.0,999.0,2000.0,0.0,0.0,0.0,52.1,62.1,28.3,83.2,0.8,1.9,39.9,48.050000000000004,65.88333333333334,55.895833333333336,22.0
2020-10-31 23:00:00,0.0,0.0,279.6579908,281.786385,273.15,279.4741234,283.2975754,286.0527338,0.0,0.477776825,0.0,98.0,999.0,2000.0,0.0,0.0,0.0,50.8,60.4,16.9,59.1,0.7,1.9,33.2,49.68333333333334,63.416666666666686,56.98333333333333,23.0
2020-11-01 00:00:00,0.0,0.0,279.3910984,281.8430475,273.15,279.3910984,283.0232252,285.9826874,0.0,0.372178286,0.0,100.0,999.0,2000.0,0.0,0.0,0.0,50.7,59.8,12.4,54.7,0.7,1.6,35.6,51.6,60.199999999999996,56.85416666666666,0.0
2020-11-01 01:00:00,0.0,0.0,279.0598253,280.6169204,273.15,279.0598253,282.8404039,285.9097198,0.0,0.634555399,0.0,100.0,999.0,2000.0,0.0,0.0,0.0,59.9,69.4,12.3,49.5,0.8,1.6,30.6,54.599999999999994,56.01666666666667,55.05833333333333,1.0
2020-11-03 18:00:00,0.0,0.0,287.1488766,286.9375175,273.15,286.2480244,286.4096407,285.8008245,0.0,0.532687247,0.0,94.0,996.0,2000.0,0.0,0.0,0.0,32.2,46.2,57.4,119.2,1.1,2.1,31.2,55.883333333333326,51.10833333333334,56.49583333333333,18.0
2020-11-03 20:00:00,0.0,0.0,287.366032,287.0188383,273.15,286.8178591,286.4295248,285.9298052,0.0,0.818703294,0.0,96.0,997.0,2000.0,0.0,0.0,0.0,55.6,73.1,97.8,178.7,1.4,3.6,28.8,50.46666666666666,48.19166666666667,56.695833333333326,20.0
2020-11-05 18:00:00,0.0,0.0,278.4515718,280.8319968,273.15,277.9510416,283.4675936,285.7567924,0.0,1.044072747,0.0,96.0,1009.0,2000.0,0.0,0.0,0.0,29.6,38.6,47.2,129.1,0.6,1.2,56.7,50.216666666666676,49.13333333333333,55.258333333333326,18.0
2020-11-07 00:00:00,0.0,0.0,280.7632784,282.2273897,273.15,279.8983301,282.6554054,284.4291739,0.0,1.433152199,0.0,94.0,1007.0,2000.0,0.0,0.0,0.0,17.8,23.5,10.7,39.7,0.4,0.7,23.3,46.46666666666667,48.074999999999996,53.625,0.0
2020-11-07 05:00:00,0.0,0.0,280.5462302,281.8747591,273.15,280.3841895,282.3640512,284.3577446,0.0,0.717893839,0.0,98.0,1007.0,2000.0,0.0,0.0,0.0,13.9,18.4,1.2,11.8,0.3,0.4,10.0,40.96666666666667,46.28333333333333,51.854166666666664,5.0
2020-11-07 06:00:00,0.0,0.0,280.5416998,281.9295115,273.15,280.3499154,282.3267387,284.3380226,0.0,0.525446832,0.0,98.0,1007.0,2000.0,0.0,0.0,0.0,17.7,23.3,5.4,23.0,0.3,0.5,14.8,34.833333333333336,44.71666666666666,51.300000000000004,6.0
2020-11-07 20:00:00,0.0,0.0,278.6260809,280.190463,273.15,278.6260809,282.1447062,284.5104622,0.0,0.0,0.0,100.0,1004.0,2000.0,0.0,0.0,0.0,84.0,97.9,81.0,165.2,1.4,4.8,41.0,27.8,41.84166666666666,50.929166666666674,20.0
2020-11-07 21:00:00,0.0,0.0,278.2846202,279.7332868,273.15,278.2846202,281.7397598,284.4757828,0.0,0.473608762,0.0,100.0,1003.0,2000.0,0.0,0.0,0.0,85.4,99.6,76.8,155.5,1.3,5.1,37.8,36.43333333333333,43.449999999999996,53.38333333333333,21.0
2020-11-07 22:00:00,0.0,0.0,278.4056543,279.4330977,273.15,278.4056534,281.377211,284.4227766,0.0,0.0,0.0,100.0,1003.0,2000.0,0.0,0.0,0.0,91.1,109.3,159.7,285.0,2.0,6.0,40.1,41.4,45.80833333333334,55.84583333333334,22.0
2020-11-08 22:00:00,0.0,0.0,277.4306692,279.5145425,273.15,277.4303559,281.8424353,284.5760435,0.0,0.780302703,0.0,99.0,1001.0,2000.0,0.0,0.0,0.0,94.2,105.9,13.8,56.4,1.4,4.9,35.3,51.65,49.05833333333334,56.23750000000001,22.0
2020-11-09 02:00:00,0.0,0.0,275.0133158,277.7608632,273.15,275.0133158,280.2072853,284.1977228,0.0,0.420865536,0.0,100.0,1002.0,2000.0,0.0,0.0,0.0,59.8,68.5,5.7,30.3,0.9,2.7,21.6,64.38333333333334,52.675000000000004,56.43750000000001,2.0
2020-11-11 12:00:00,0.0,0.0,278.0132269,281.6588377,273.15,276.6530122,281.6280083,283.0779852,0.0,1.502299547,0.0,90.0,1004.0,2000.0,0.0,0.0,0.0,19.0,24.2,18.7,48.7,0.7,1.7,20.1,72.03333333333335,53.43333333333334,54.725,12.0
2020-11-17 21:00:00,0.0,0.0,281.7115511,282.3107313,273.15,280.5123686,282.9317554,283.5561775,0.0,0.759830892,0.0,92.0,1003.0,2000.0,0.0,0.0,0.0,105.4,121.7,40.0,103.1,1.4,5.0,41.8,72.25,50.025000000000006,50.56666666666667,21.0
2020-11-18 03:00:00,0.0,0.0,279.8816999,279.9345969,273.15,279.4870347,281.687612,283.5051712,0.0,0.673447728,0.0,97.0,1004.0,2000.0,0.0,0.0,0.0,63.2,72.8,3.7,29.6,0.8,2.9,23.9,75.81666666666666,56.125,52.15833333333334,3.0
2020-11-18 08:00:00,0.0,0.0,279.3889135,279.6256494,273.15,278.2915148,280.353176,283.1902536,0.0,0.912294269,0.0,92.0,1005.0,2000.0,0.0,0.0,0.0,38.1,49.1,64.6,133.4,0.9,2.4,34.4,72.11666666666666,56.75833333333333,52.94583333333335,8.0
2020-11-18 18:00:00,0.0,0.0,281.6093306,282.2282843,273.15,278.4966196,283.8844046,283.8654932,0.0,1.508396864,0.0,80.0,1004.0,2000.0,0.0,0.0,0.0,52.9,67.2,24.0,103.1,0.9,2.1,66.3,63.28333333333333,57.46666666666667,52.770833333333336,18.0
2020-11-21 01:00:00,0.0,0.0,272.0629761,274.3928004,273.15,271.3726131,277.4065265,282.3800653,0.0,0.677368522,0.0,95.0,1006.0,2000.0,0.0,0.0,0.0,35.0,42.9,3.5,26.8,0.5,0.8,21.5,56.4,60.39166666666667,53.337500000000006,1.0
2020-11-26 01:00:00,0.0,0.0,272.3888159,272.4987074,273.15,271.4672064,274.8660422,279.5740041,0.0,0.560943961,0.0,93.0,997.0,2000.0,0.0,0.0,0.0,28.4,33.4,3.1,18.9,0.5,0.8,14.1,52.26666666666667,62.150000000000006,53.43333333333334,1.0
2020-11-26 02:00:00,0.0,0.0,271.404591,272.1539846,273.15,270.9652854,274.5671534,279.4622025,0.0,0.0,0.0,96.0,997.0,2000.0,0.0,0.0,0.0,33.2,39.0,10.6,42.7,0.5,0.7,26.5,53.833333333333336,63.041666666666664,52.44166666666667,2.0
2020-11-26 03:00:00,0.0,0.0,270.8053683,271.8492798,273.15,270.6848263,274.2759598,279.3456005,0.0,0.374687195,0.0,99.0,997.0,2000.0,0.0,0.0,0.0,44.7,51.5,33.1,90.5,0.8,1.0,39.7,41.800000000000004,58.80833333333334,51.12916666666667,3.0
2020-11-26 05:00:00,0.0,0.0,269.6554755,271.3352795,273.15,269.5883378,273.7442234,279.1005916,0.0,0.697087586,0.0,99.0,997.0,2000.0,0.0,0.0,0.0,60.8,69.3,75.5,151.2,1.2,1.5,35.4,38.71666666666667,55.41666666666668,50.61250000000001,5.0
2020-11-26 06:00:00,0.0,0.0,269.3915478,271.1991548,273.15,269.2907528,273.5138201,278.9787048,0.0,0.514995754,0.0,99.0,997.0,2000.0,0.0,0.0,0.0,78.7,89.0,151.0,276.7,1.6,1.9,45.2,42.5,52.89166666666666,50.975000000000016,6.0
2020-11-26 07:00:00,0.0,0.0,269.4833683,271.3300145,273.15,269.3018846,273.3230015,278.8545054,0.0,0.470380098,0.0,98.0,997.0,2000.0,0.0,0.0,0.0,87.2,100.5,287.2,502.0,2.0,2.8,61.7,46.800000000000004,51.599999999999994,52.13750000000001,7.0
2020-12-04 20:00:00,0.0,0.0,275.3356532,275.8861662,273.15,273.4686721,275.8976804,277.0932719,0.0,0.819154322,0.0,87.0,984.0,2000.0,0.0,0.0,0.0,54.5,64.5,109.5,219.8,1.2,2.5,52.0,55.5,53.88333333333333,53.65833333333334,20.0
2020-12-14 15:00:00,0.0,0.0,274.0058329,276.2074493,273.15,273.9929149,276.0980255,277.1536888,0.0,1.15128839,0.0,99.0,994.0,2000.0,0.0,0.0,0.0,24.8,30.7,63.6,137.1,0.9,1.5,39.6,59.849999999999994,56.84166666666667,53.433333333333344,15.0
2020-12-15 03:00:00,0.0,0.0,273.0242256,272.5524775,273.15,273.0242261,274.3234304,277.1840075,0.0,0.918354213,0.0,100.0,994.0,2000.0,0.0,0.0,0.0,25.6,30.2,11.9,35.7,0.7,1.3,17.5,58.449999999999996,50.125,53.12500000000001,3.0
2020-12-15 07:00:00,0.0,0.0,271.6908407,272.0981381,273.15,271.6908404,273.3388836,276.9049429,0.0,1.062543631,0.0,100.0,995.0,2000.0,0.0,0.0,0.0,51.3,59.6,315.1,537.6,1.9,3.6,54.5,55.26666666666667,46.99166666666667,51.875,7.0
2021-01-02 22:00:00,0.0,0.0,274.2053666,274.2570858,273.15,273.308601,276.0384914,277.7669887,0.0,0.531834602,0.0,93.0,991.0,2000.0,0.0,0.0,0.0,91.9,109.5,102.8,216.0,1.7,3.8,58.8,53.68333333333334,48.09166666666666,52.77916666666666,22.0
2021-01-03 00:00:00,0.0,0.0,273.3342831,273.4233485,273.15,273.0484076,275.2865483,277.7029823,0.0,0.500945747,0.0,97.0,991.0,2000.0,0.0,0.0,0.0,93.5,110.4,232.4,417.5,2.5,4.4,62.1,55.883333333333326,51.34166666666667,55.86666666666667,0.0
2021-01-03 01:00:00,0.0,0.0,273.1175881,273.0044828,273.15,273.035234,274.8914743,277.6449613,0.0,0.390333772,0.0,99.0,991.0,2000.0,0.0,0.0,0.0,75.0,87.1,207.6,369.9,2.1,3.9,52.4,56.93333333333334,56.21666666666667,59.18333333333334,1.0
2021-01-03 02:00:00,0.0,0.0,272.5836954,272.6667228,273.15,272.5764725,274.5421051,277.5727395,0.0,0.444185913,0.0,99.0,991.0,2000.0,0.0,0.0,0.0,71.8,82.2,173.6,308.9,1.9,3.3,43.3,60.35,60.1,61.57083333333333,2.0
2021-01-03 04:00:00,0.0,0.0,272.2211648,272.4761909,273.15,272.0861507,274.0523817,277.3975872,0.0,0.363517672,0.0,99.0,990.0,2000.0,0.0,0.0,0.0,55.5,63.1,19.6,53.2,1.0,2.0,23.2,68.18333333333334,63.31666666666666,61.0625,4.0
2021-01-07 07:00:00,0.0,0.0,274.7792425,275.5166584,273.15,274.6157289,275.5309206,277.6980533,0.0,0.782000482,0.0,98.0,983.0,2000.0,0.0,0.0,0.0,28.9,36.8,184.0,335.5,1.5,1.3,54.1,73.16666666666667,64.21666666666667,59.81666666666667,7.0
2021-01-08 16:00:00,0.0,0.0,275.0319395,275.9729055,273.15,271.1193522,276.7160849,277.0067507,0.0,0.500570893,0.0,75.0,988.0,2000.0,0.0,0.0,0.0,26.2,35.7,11.2,53.9,0.7,0.9,36.7,69.43333333333332,61.55833333333333,57.225,16.0
2021-01-08 17:00:00,0.0,0.0,274.4924882,275.0435388,273.15,271.3522585,276.2878338,277.0656673,0.0,0.513636768,0.0,79.0,988.0,2000.0,0.0,0.0,0.0,39.6,56.8,36.6,111.3,1.0,1.6,55.3,58.48333333333333,57.18333333333333,54.39166666666667,17.0
2021-01-09 00:00:00,0.0,0.0,273.4256589,274.0160861,273.15,272.3529206,274.6666154,276.9729935,0.0,0.891568422,0.0,92.0,989.0,2000.0,0.0,0.0,0.0,56.6,64.3,13.3,46.3,0.9,2.9,25.9,49.50000000000001,53.216666666666676,53.54999999999999,0.0
2021-01-10 18:00:00,0.0,0.0,273.1997029,274.870942,273.15,268.9850468,275.5675723,276.5944773,0.0,0.648974419,0.0,73.0,997.0,2000.0,0.0,0.0,0.0,22.7,31.7,14.8,41.2,0.5,0.9,18.5,46.43333333333333,53.39166666666668,55.11666666666665,18.0
2021-01-10 21:00:00,0.0,0.0,272.9642215,274.2209572,273.15,267.8983783,275.0402153,276.6300699,0.0,0.81068182,0.0,68.0,997.0,2000.0,0.0,0.0,0.0,15.6,22.6,17.5,43.8,0.5,0.7,17.0,38.25,53.216666666666676,51.67083333333333,21.0
2021-01-11 02:00:00,0.0,0.0,271.5486527,272.9484928,273.15,268.6862473,273.6367823,276.4255449,0.0,0.821560085,0.0,80.0,996.0,2000.0,0.0,0.0,0.0,45.6,54.8,6.7,27.5,0.7,1.7,17.3,31.599999999999994,52.38333333333333,49.68749999999999,2.0
2021-01-11 05:00:00,0.0,0.0,272.115326,273.1696957,273.15,268.3933405,273.708734,276.2365107,0.0,0.547219038,0.0,75.0,996.0,2000.0,0.0,0.0,0.0,32.8,43.4,12.4,34.9,0.6,1.3,16.0,34.38333333333333,51.90833333333334,49.99999999999998,5.0
2021-01-11 20:00:00,0.0,0.0,271.405896,272.163797,273.15,268.5527791,274.1922052,276.2115103,0.0,1.160921693,0.0,80.0,994.0,2000.0,0.0,0.0,0.0,44.0,61.8,15.7,55.0,0.7,1.0,30.9,35.48333333333333,46.98333333333333,49.162499999999994,20.0
2021-01-11 21:00:00,0.0,0.0,270.6009766,271.5461571,273.15,268.4989251,273.6767908,276.1989995,0.0,0.612096906,0.0,85.0,994.0,2000.0,0.0,0.0,0.0,63.4,86.7,63.8,147.1,1.1,1.6,49.5,36.21666666666667,42.85833333333335,49.537499999999994,21.0
2021-01-11 22:00:00,0.0,0.0,270.0447024,270.9505605,273.15,268.6186403,273.184483,276.1639363,0.0,0.713283181,0.0,89.0,993.0,2000.0,0.0,0.0,0.0,101.1,120.3,53.6,127.9,1.7,3.0,45.9,37.35,41.891666666666666,50.99583333333334,22.0
2021-01-12 00:00:00,0.0,0.0,268.4473199,270.1011468,273.15,267.8143562,272.293019,276.0391411,0.0,0.954526424,0.0,95.0,992.0,2000.0,0.0,0.0,0.0,103.3,119.1,35.5,87.7,1.5,4.5,33.5,50.416666666666664,44.333333333333336,53.824999999999996,0.0
2021-01-12 01:00:00,0.0,0.0,268.0794538,269.6795506,273.15,267.4743279,272.0256051,275.9506716,0.0,0.495892674,0.0,95.0,991.0,2000.0,0.0,0.0,0.0,93.2,105.2,11.0,40.9,1.3,3.8,24.1,65.03333333333333,48.316666666666656,56.26666666666667,1.0
2021-03-01 18:00:00,0.0,0.0,277.1939677,277.6330623,273.15,275.2185956,277.8030275,277.889563,0.0,0.898737133,0.0,86.0,1009.0,2000.0,0.0,0.0,0.0,29.0,40.4,25.0,84.4,0.5,0.5,46.1,72.96666666666665,53.67499999999999,57.61666666666667,18.0
2021-03-01 20:00:00,0.0,0.0,277.0203208,277.2936887,273.15,275.4316176,277.4398107,277.8944491,0.0,0.939736605,0.0,89.0,1009.0,2000.0,0.0,0.0,0.0,37.3,49.7,14.8,63.1,0.6,0.9,40.5,72.33333333333333,53.90833333333333,55.54583333333333,20.0
2021-03-02 19:00:00,0.0,0.0,281.149475,279.7764548,273.15,276.8532337,280.6964129,2798415.0,0.0,1.086745024,0.0,74.0,1005.0,2000.0,0.0,0.0,0.0,35.5,58.1,11.9,72.0,0.7,0.6,53.8,71.21666666666667,53.71666666666666,53.466666666666676,19.0
2021-03-02 20:00:00,0.0,0.0,279.9478654,278.7926177,273.15,276.6867084,279.9587869,279.0858997,0.0,0.464075446,0.0,79.0,1005.0,2000.0,0.0,0.0,0.0,52.2,81.7,34.1,119.8,0.9,1.4,67.7,66.56666666666666,51.958333333333336,52.67500000000001,20.0
2021-03-02 22:00:00,0.0,0.0,278.3233084,277.1496207,273.15,274.8637569,278.6475247,279.1169013,0.0,0.719887078,0.0,78.0,1006.0,2000.0,0.0,0.0,0.0,41.8,62.5,18.7,81.9,0.7,1.2,53.3,58.416666666666664,54.416666666666664,53.81666666666667,22.0
2021-03-02 23:00:00,0.0,0.0,277.9258594,276.4049515,273.15,274.4068123,278.0728048,279.0801853,0.0,0.922006905,0.0,77.0,1006.0,2000.0,0.0,0.0,0.0,42.4,66.7,20.0,80.8,0.6,1.3,50.2,48.166666666666664,56.599999999999994,54.49166666666667,23.0
2021-03-03 00:00:00,0.0,0.0,277.3019666,275.8512789,273.15,274.289003,277.5666565,279.0200886,0.0,0.794683635,0.0,80.0,1006.0,2000.0,0.0,0.0,0.0,47.8,69.5,14.1,65.5,0.6,0.8,43.9,39.7,56.33333333333332,54.12083333333334,0.0
2021-03-03 05:00:00,0.0,0.0,272.555346,273.5058143,273.15,272.344865,275.4758221,278.4999165,0.0,0.645353258,0.0,98.0,1005.0,2000.0,0.0,0.0,0.0,60.7,72.7,7.0,37.6,1.0,3.3,26.9,42.833333333333336,57.58333333333332,52.28333333333333,5.0
2021-03-03 06:00:00,0.0,0.0,272.4690142,273.3254619,273.15,272.3539192,275.1379289,278.3704938,0.0,1.101195335,0.0,99.0,1005.0,2000.0,0.0,0.0,0.0,59.3,70.9,9.4,42.6,1.0,2.6,28.2,46.73333333333333,58.974999999999994,50.91666666666668,6.0
2021-03-03 07:00:00,0.0,0.0,272.8841733,273.7734053,273.15,272.7601518,274.9307442,278.2356495,0.0,0.47520119,0.0,99.0,1005.0,2000.0,0.0,0.0,0.0,56.5,72.2,51.5,118.8,1.1,2.6,40.0,50.699999999999996,58.633333333333326,50.262499999999996,7.0
2021-03-03 17:00:00,0.0,0.0,285.8242239,283.9923843,273.15,274.1716881,284.1837753,279.1683034,0.0,1.516897559,0.0,44.0,999.0,2000.0,0.0,0.0,0.0,27.1,60.9,20.3,88.4,0.6,0.6,57.3,51.416666666666664,54.916666666666664,49.62499999999999,17.0
2021-03-03 18:00:00,0.0,0.0,283.7180962,282.0437674,273.15,274.862265,283.0983938,279.4269465,0.0,0.565783203,0.0,54.0,999.0,2000.0,0.0,0.0,0.0,49.0,119.6,71.5,210.9,1.4,3.7,101.5,48.96666666666667,48.56666666666667,48.441666666666656,18.0
2021-03-06 00:00:00,0.0,0.0,271.0953373,272.3688675,273.15,268.967894,274.915285,278.4630088,0.0,0.734197915,0.0,85.0,999.0,2000.0,0.0,0.0,0.0,22.3,31.9,5.5,28.1,0.5,1.4,19.7,50.06666666666666,44.88333333333333,49.27916666666666,0.0
2021-03-06 01:00:00,0.0,0.0,270.7375313,271.8532115,273.15,268.6993608,274.4615002,278.3456153,0.0,0.951842546,0.0,85.0,1000.0,2000.0,0.0,0.0,0.0,18.4,24.9,2.5,18.1,0.4,1.3,14.2,45.81666666666666,44.324999999999996,49.11666666666665,1.0
